theater_id,name,alternate_names,address,borough,latitude,longitude,image_url,image_path,opening_year,closing_year,reopening_year,status,screen_count,source,source_url,source_date,date_source,date_source_url,date_source_date,date_research_status,confidence,notes,geocode_status,geocode_match_type,geocoded_address,geocoded_latitude,geocoded_longitude,current_place_name,current_place_category,current_place_type,closure_audit_result,closure_audit_confidence,closure_audit_source,closure_audit_date,closure_audit_note
8357,Endicott Theatre,,"7020 13th Avenue, Brooklyn, NY 11219",Brooklyn,40.6228321,-74.0048299,https://photos.cinematreasures.org/production/photos/283639/1566256922/large.jpg?1566256922,theater_images/8357.jpg,1927,1954,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8357,9/15/26,,,,,high,,,,,,,,,,,,,,
50063,Erie Basin Theatre,,"296 Van Brunt Street, Brooklyn, NY 11231",Brooklyn,40.679587,-74.010637,https://photos.cinematreasures.org/production/photos/136873/1442774638/large.JPG?1442774638,theater_images/50063.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/50063,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"296 VAN BRUNT ST, BROOKLYN, NY, 11231",40.67945619,-74.01053423,Van Brunt Street,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
9811,Eros Theatre,Eros 1 Theatre,"732 8th Avenue, New York, NY 10036",Manhattan,40.759298,-73.987849,https://photos.cinematreasures.org/production/photos/117520/1423346459/large.jpg?1423346459,theater_images/9811.jpg,1969,1997,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/9811,9/15/26,,,,,high,,,,,,,,,,,,,,
7881,Essex Theatre,,"375 Grand Street, New York, NY 10002",Manhattan,40.7163251,-73.9884876,https://photos.cinematreasures.org/production/photos/158124/1455020801/large.png?1455020801,theater_images/7881.png,1962,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7881,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"375 GRAND ST, NEW YORK, NY, 10002",40.71645771,-73.98859854,357,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
42131,Euclid Theatre,Elite Theatre,"2707 Pitkin Avenue, Brooklyn, NY 11208",Brooklyn,40.6753494,-73.8723954,,,1914,1940,1936,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/42131,9/15/26,,,,,medium,Not stated on source page: image.,,,,,,,,,,,,,
8026,Evergreen Theatre,Evergreen Airdrome,"926 Seneca Avenue, Ridgewood, NY 11385",Queens,40.7001736,-73.9032643,https://photos.cinematreasures.org/production/photos/242630/1526162938/large.jpg?1526162938,theater_images/8026.jpg,1913,unknown,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/8026,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"926 SENECA AVE, RIDGEWOOD, NY, 11385",40.70015749,-73.90334714,Goddess Unisex Salon,shop,beauty,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
11780,Evergreen Theatre,"Renata Theatre, Soho Cinema, Sobo Theatre","53 E. 11th Street, New York, NY 10003",Manhattan,40.733292,-73.992563,https://photos.cinematreasures.org/production/photos/48562/1341762140/large.jpg?1341762140,theater_images/11780.jpg,1964,,,Open,1,Cinema Treasures,https://cinematreasures.org/theaters/11780,9/15/26,,,,,high,,,,,,,,,,,,,,
4030,Fair Theatre,,"90-18 Astoria Boulevard, East Elmhurst, NY 11369",Queens,40.7633807,-73.8786994,https://photos.cinematreasures.org/production/photos/365333/1646023749/large.jpg?1646023749,theater_images/4030.jpg,1939,,,Open (Showing movies),5,Cinema Treasures,https://cinematreasures.org/theaters/4030,9/15/26,,,,,high,,,,,,,,,,,,,,
16958,Fair Theatre,"Grace Theatre, Miriam Theatre, Navarre Theatre","1830 Coney Island Avenue, Brooklyn, NY 11230",Brooklyn,40.612794,-73.963239,https://photos.cinematreasures.org/production/photos/6057/1308584599/large.jpg?1308584599,theater_images/16958.jpg,1917,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/16958,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1830 CONEY ISLAND AVE, BROOKLYN, NY, 11230",40.61278612,-73.96297996,1834,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
50189,Family Theatre,Princess Theatre,"3186 Fulton Street, Brooklyn, NY 11208",Brooklyn,40.6821878,-73.8772935,https://photos.cinematreasures.org/production/photos/139935/1445350108/large.JPG?1445350108,theater_images/50189.jpg,1909,1915,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/50189,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
50191,Family Theatre,,"2831 Fulton Street, Brooklyn, NY 11207",Brooklyn,40.678438,-73.8902449,,,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/50191,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year, image. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"2831 FULTON ST, BROOKLYN, NY, 11207",40.67833152,-73.89005384,2835,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
6266,Farragut Theatre,,"1401 Flatbush Avenue, Brooklyn, NY 11210",Brooklyn,40.6366146,-73.9514572,https://photos.cinematreasures.org/production/photos/2154/1307140380/large.jpg?1307140380,theater_images/6266.jpg,1920,1959,1963,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6266,9/15/26,,,,,low,Closing year is approximate (1959). Most recent stated reopening year retained.,,,,,,,,,,,,,
42237,Farragut Theatre,Farragut Hall,"1371 Rodgers Avenue, Brooklyn, NY 11210",Brooklyn,40.636332,-73.950612,https://photos.cinematreasures.org/production/photos/77432/1375118517/large.JPG?1375118517,theater_images/42237.jpg,1910,1917,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/42237,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
8863,Farrell Theatre,,"118-12 Rockaway Boulevard, South Ozone Park, NY 11420",Queens,40.6761677,-73.8195632,,,1940,1955,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8863,9/15/26,,,,,low,Opening year is an upper bound ('prior to/before 1940'). Not stated on source page: image.,,,,,,,,,,,,,
3415,Fifth Avenue Theatre,"Fifth Avenue Opera House, Keith & Proctor's Fifth Avenue Theatre, Proctor's 5th Avenue Theatre","27-31 W. 28th Street, New York, NY 10001",Manhattan,40.745538,-73.9893313,https://photos.cinematreasures.org/production/photos/87593/1384617688/large.JPG?1384617688,theater_images/3415.jpg,1865,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3415,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"31 W 28TH ST, NEW YORK, NY, 10001",40.74548266,-73.98904149,27,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
36174,Film at Lincoln Center,Elinor Bunin Munroe Film Center,"144 W. 65th Street, New York, NY 10023",Manhattan,40.773586,-73.984004,https://photos.cinematreasures.org/production/photos/42225/1334539134/large.JPG?1334539134,theater_images/36174.jpg,2011,,,Open (Showing movies),2,Cinema Treasures,https://cinematreasures.org/theaters/36174,9/15/26,,,,,high,,,,,,,,,,,,,,
5957,Film Forum,,"209 W. Houston Street, New York, NY 10014",Manhattan,40.7284283,-74.0043534,https://photos.cinematreasures.org/production/photos/18/1305940519/large.jpg?1305940519,theater_images/5957.jpg,1970,,2018,Open (Showing movies),4,Cinema Treasures,https://cinematreasures.org/theaters/5957,9/15/26,Art House New York,https://arthouseny.org/film-forum,9/15/26,verified_external,high,Opening year verified from Art House New York.,,,,,,,,,,,,,
14194,Film Forum 1 & 2,,"57 Watts Street, New York, NY 10013",Manhattan,40.7233078,-74.0055756,https://photos.cinematreasures.org/production/photos/223372/1510038036/large.jpg?1510038036,theater_images/14194.jpg,,1981,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/14194,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
64711,Film Noir Cinema,,"122 Meserole Avenue, Brooklyn, NY 11222",Brooklyn,40.7273005,-73.9515454,https://photos.cinematreasures.org/production/photos/341504/1617365141/large.jpg?1617365141,theater_images/64711.jpg,2017,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/64711,9/15/26,,,,,high,,,,,,,,,,,,,,
6371,Fine Arts Theatre,,"128 E. 58th Street, New York, NY 10022",Manhattan,40.7618236,-73.969195,https://photos.cinematreasures.org/production/photos/150250/1450819713/large.gif?1450819713,theater_images/6371.gif,1951,1978,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6371,9/15/26,,,,,high,,,,,,,,,,,,,,
68947,Firehouse Cinema,,"87 Lafayette Street, New York, NY 10013",Manhattan,40.7173462,-74.001236,,,2022,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/68947,9/15/26,,,,,medium,Not stated on source page: image.,,,,,,,,,,,,,
23938,First Avenue Theater,,"5 1st Avenue, New York, NY 10003",Manhattan,40.7231329,-73.9885163,https://photos.cinematreasures.org/production/photos/341814/1617647431/large.png?1617647431,theater_images/23938.png,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/23938,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"5 1ST AVE, NEW YORK, NY, 10003",40.72342592,-73.98842502,Superbueno,amenity,bar,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
7470,Fisk Theatre,"Apollo Theatre, Winfield Theatre","68-02 Woodside Avenue, Woodside, NY 11377",Queens,40.7426477,-73.8962411,https://photos.cinematreasures.org/production/photos/241010/1524678971/large.gif?1524678971,theater_images/7470.gif,1914,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7470,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"68-02 WOODSIDE AVE, WOODSIDE, NY, 11377",40.74272108,-73.89608285,Woodside Avenue,highway,tertiary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
4713,Five Towns Theatre,,"253-01 Rockaway Boulevard, Rosedale, NY 11422",Queens,40.637203,-73.740341,https://photos.cinematreasures.org/production/photos/10434/1310069770/large.JPG?1310069770,theater_images/4713.jpg,1970,1982,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4713,9/15/26,,,,,high,,,,,,,,,,,,,,
2106,Flatbush Pavilion,"Bunny Theatre, Plaza Theatre, Plaza Twin","314 Flatbush Avenue, Brooklyn, NY 11238",Brooklyn,40.6770972,-73.972425,https://photos.cinematreasures.org/production/photos/265875/1550870821/large.jpg?1550870821,theater_images/2106.jpg,,2004,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/2106,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
5874,Flatbush Theatre,"Werba's Theatre, B.F. Keith's Flatbush Theatre, Brandt's Flatbush Theatre","2207 Church Avenue, Brooklyn, NY 11226",Brooklyn,40.6504223,-73.9584431,https://photos.cinematreasures.org/production/photos/6861/1308853668/large.jpg?1308853668,theater_images/5874.jpg,,1952,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/5874,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
7879,Fleetwood Theatre,,"1000 Morris Avenue, Bronx, NY 10456",Bronx,40.8289223,-73.9165206,https://photos.cinematreasures.org/production/photos/102490/1402614873/large.jpg?1402614873,theater_images/7879.jpg,1927,1958,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7879,9/15/26,,,,,high,,,,,,,,,,,,,,
60227,Florence Theatre,,"331 Bowery, New York, NY 10003",Manhattan,,,https://photos.cinematreasures.org/production/photos/279184/1563551540/large.JPG?1563551540,theater_images/60227.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/60227,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year, coordinates. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"331 BOWERY, NEW YORK, NY, 10003",40.72587081,-73.99190115,Bowery,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
7026,Folly Theatre,Fox's Folly Theatre,"15 Debevoise Street, Brooklyn, NY 11206",Brooklyn,40.7016226,-73.9425419,https://photos.cinematreasures.org/production/photos/122627/1428856099/large.jpg?1428856099,theater_images/7026.jpg,1901,1939,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7026,9/15/26,,,,,high,,,,,,,,,,,,,,
55798,Forsyth Theatre,,"Forsyth Street, New York, NY 10002",Manhattan,40.7188482,-73.9925927,,,1927,1931,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/55798,9/15/26,,,,,low,Most recent stated closing year retained. Not stated on source page: image.,,,,,,,,,,,,,
36038,Fort Hamilton Army Base Theater,,"403 General Robert E. Lee Avenue, Brooklyn, NY 11209",Brooklyn,40.700165,-73.953856,https://photos.cinematreasures.org/production/photos/120897/1427556329/large.jpg?1427556329,theater_images/36038.jpg,,,,Open,1,Cinema Treasures,https://cinematreasures.org/theaters/36038,9/15/26,,,,unresolved_high_priority,medium,Not stated on source page: opening year. External research did not identify a defensible exact opening year.,,,,,,,,,,,,,
29185,Fort Jay Theatre,,"Owasco Road at Division Road, New York, NY 11231",Brooklyn,40.6913772,-74.0157457,,,2009,1996,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/29185,9/15/26,,,,,medium,Not stated on source page: image.,,,,,,,,,,,,,
7786,Forum Theatre,"Teatro Puerto Rico, Cinema Center","490 E. 138th Street, Bronx, NY 10454",Bronx,40.807242,-73.919983,https://photos.cinematreasures.org/production/photos/224114/1510595152/large.jpg?1510595152,theater_images/7786.jpg,1923,1994,,Closed,3,Cinema Treasures,https://cinematreasures.org/theaters/7786,9/15/26,,,,,high,,,,,,,,,,,,,,
36288,Fourth Avenue Showhouse,Fourth Avenue Playhouse,"706 Fourth Avenue, Brooklyn, NY 11232",Brooklyn,40.662689,-73.995935,https://photos.cinematreasures.org/production/photos/6996/1308924636/large.jpg?1308924636,theater_images/36288.jpg,1914,1929,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/36288,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
6058,Fox Kew Gardens Theatre,,"118-01 Queens Boulevard, Kew Gardens, NY 11375",Queens,40.7149998,-73.8315564,https://photos.cinematreasures.org/production/photos/495498/1757980828/large.jpg?1757980828,theater_images/6058.jpg,1929,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6058,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"118-01 QUEENS BLVD, FOREST HILLS, NY, 11375",40.71512183,-73.83212528,78th Avenue,highway,residential,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
